Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Color (product.metafields.shopify.color-pattern),Cover color (product.metafields.shopify.cover-color),Fabric (product.metafields.shopify.fabric),Size (product.metafields.shopify.size),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
la-c10-crown,,,,,,,,,Gold,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00268859,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00301627,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Silver,,,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00334395,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Silver,,,Black,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00367163,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Silver,,,Blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00399931,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Silver,,,Bordeaux,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00432699,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Silver,,,Green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00465467,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Silver,,,Fuchsia,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00498235,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Silver,,,Petrol blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00531003,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Silver,,,Lilla,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00563771,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Silver,,,Nude,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00596539,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Silver,,,Nude 2,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00629307,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Silver,,,Baby blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00662075,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Silver,,,Almond green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00694843,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Silver,,,Pink,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00727611,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Silver,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'00760379,,,,,,,,,,,,kg,,,
la-c10-crown,,,,,,,,,Silver,,,Champagne,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'16874555,,,,,,,,,,,,kg,,,
la-c-crown,LA-C4 | Crown,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98892603,,,,false,,,,,,,,kg,,,active
la-c-crown,,,,,,,,,Gold,,,Black,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98925371,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Gold,,,Blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98958139,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Gold,,,Bordeaux,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98990907,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Gold,,,Green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99023675,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Gold,,,Fuchsia,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99056443,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Gold,,,Petrol blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99089211,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Gold,,,Lilla,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99121979,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Gold,,,Nude,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99154747,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Gold,,,Nude 2,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99187515,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Gold,,,Baby blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99220283,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Gold,,,Almond green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99253051,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Gold,,,Pink,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99285819,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Gold,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99318587,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99351355,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Silver,,,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99384123,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Silver,,,Black,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99416891,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Silver,,,Blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99449659,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Silver,,,Bordeaux,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99482427,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Silver,,,Green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99515195,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Silver,,,Fuchsia,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99547963,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Silver,,,Petrol blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99580731,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Silver,,,Lilla,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99613499,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Silver,,,Nude,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99646267,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Silver,,,Nude 2,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99679035,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Silver,,,Baby blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99711803,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Silver,,,Almond green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99744571,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Silver,,,Pink,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99777339,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Silver,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'99810107,,,,,,,,,,,,kg,,,
la-c-crown,,,,,,,,,Silver,,,Champagne,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'16841787,,,,,,,,,,,,kg,,,
la-c3-crown,LA-C3 | Crown,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'97942331,,,,false,,,,,,,,kg,,,active
la-c3-crown,,,,,,,,,Gold,,,Black,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'97975099,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Gold,,,Blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98007867,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Gold,,,Bordeaux,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98040635,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Gold,,,Green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98073403,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Gold,,,Fuchsia,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98106171,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Gold,,,Petrol blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98138939,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Gold,,,Lilla,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98171707,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Gold,,,Nude,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98204475,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Gold,,,Nude 2,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98237243,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Gold,,,Baby blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98270011,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Gold,,,Almond green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98302779,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Gold,,,Pink,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98335547,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Gold,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98368315,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98401083,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Silver,,,White,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98433851,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Silver,,,Black,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98466619,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Silver,,,Blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98499387,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Silver,,,Bordeaux,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98532155,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Silver,,,Green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98564923,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Silver,,,Fuchsia,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98597691,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Silver,,,Petrol blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98630459,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Silver,,,Lilla,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98663227,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Silver,,,Nude,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98695995,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Silver,,,Nude 2,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98728763,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Silver,,,Baby blue,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98761531,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Silver,,,Almond green,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98794299,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Silver,,,Pink,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98827067,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Silver,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'98859835,,,,,,,,,,,,kg,,,
la-c3-crown,,,,,,,,,Silver,,,Champagne,,,,,,0.0,shopify,deny,manual,10.00,,true,true,,,,,'16743483,,,,,,,,,,,,kg,,,
la-br18-earrings,LA-BR18 | Broche,"",CB,Uncategorized,"","",true,Color,Gold,,,,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'97614651,,,,false,,,,,,,,kg,,,active
la-br18-earrings,,,,,,,,,Silver,,,,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'97647419,,,,,,,,,,,,kg,,,
la-b11-earrings,LA-BR11 | Broche,"",CB,Uncategorized,"","",true,Metal,Silver,,Color,White,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'97155899,,,,false,,,,,,,,kg,,,active
la-b11-earrings,,,,,,,,,Silver,,,Black,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'97188667,,,,,,,,,,,,kg,,,
la-b11-earrings,,,,,,,,,Silver,,,Blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'97221435,,,,,,,,,,,,kg,,,
la-b11-earrings,,,,,,,,,Silver,,,Bordeaux,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'97254203,,,,,,,,,,,,kg,,,
la-b11-earrings,,,,,,,,,Silver,,,Green,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'97286971,,,,,,,,,,,,kg,,,
la-b11-earrings,,,,,,,,,Silver,,,Fuchsia,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'97319739,,,,,,,,,,,,kg,,,
la-b11-earrings,,,,,,,,,Silver,,,Petrol blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'97352507,,,,,,,,,,,,kg,,,
la-b11-earrings,,,,,,,,,Silver,,,Lilla,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'97385275,,,,,,,,,,,,kg,,,
la-b11-earrings,,,,,,,,,Silver,,,Nude,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'97418043,,,,,,,,,,,,kg,,,
la-b11-earrings,,,,,,,,,Silver,,,Nude 2,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'97450811,,,,,,,,,,,,kg,,,
la-b11-earrings,,,,,,,,,Silver,,,Baby blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'97483579,,,,,,,,,,,,kg,,,
la-b11-earrings,,,,,,,,,Silver,,,Almond green,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'97516347,,,,,,,,,,,,kg,,,
la-b11-earrings,,,,,,,,,Silver,,,Pink,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'97549115,,,,,,,,,,,,kg,,,
la-b11-earrings,,,,,,,,,Silver,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'97581883,,,,,,,,,,,,kg,,,
la-b9-earrings,LA-BR9 | Broche,"",CB,Uncategorized,"","",true,Metal,Silver,,Color,White,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96500539,,,,false,,,,,,,,kg,,,active
la-b9-earrings,,,,,,,,,Silver,,,Black,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96533307,,,,,,,,,,,,kg,,,
la-b9-earrings,,,,,,,,,Silver,,,Blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96566075,,,,,,,,,,,,kg,,,
la-b9-earrings,,,,,,,,,Silver,,,Bordeaux,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96598843,,,,,,,,,,,,kg,,,
la-b9-earrings,,,,,,,,,Silver,,,Green,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96631611,,,,,,,,,,,,kg,,,
la-b9-earrings,,,,,,,,,Silver,,,Fuchsia,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96664379,,,,,,,,,,,,kg,,,
la-b9-earrings,,,,,,,,,Silver,,,Petrol blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96697147,,,,,,,,,,,,kg,,,
la-b9-earrings,,,,,,,,,Silver,,,Lilla,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96729915,,,,,,,,,,,,kg,,,
la-b9-earrings,,,,,,,,,Silver,,,Nude,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96762683,,,,,,,,,,,,kg,,,
la-b9-earrings,,,,,,,,,Silver,,,Nude 2,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96795451,,,,,,,,,,,,kg,,,
la-b9-earrings,,,,,,,,,Silver,,,Baby blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96828219,,,,,,,,,,,,kg,,,
la-b9-earrings,,,,,,,,,Silver,,,Almond green,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96860987,,,,,,,,,,,,kg,,,
la-b9-earrings,,,,,,,,,Silver,,,Pink,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96893755,,,,,,,,,,,,kg,,,
la-b9-earrings,,,,,,,,,Silver,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96926523,,,,,,,,,,,,kg,,,
la-b5-earrings-1,LA-BR5 | Broche,"",CB,Uncategorized,"","",true,Metal,Silver,,Color,White,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'95845179,,,,false,,,,,,,,kg,,,active
la-b5-earrings-1,,,,,,,,,Silver,,,Black,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'95877947,,,,,,,,,,,,kg,,,
la-b5-earrings-1,,,,,,,,,Silver,,,Blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'95910715,,,,,,,,,,,,kg,,,
la-b5-earrings-1,,,,,,,,,Silver,,,Bordeaux,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'95943483,,,,,,,,,,,,kg,,,
la-b5-earrings-1,,,,,,,,,Silver,,,Green,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'95976251,,,,,,,,,,,,kg,,,
la-b5-earrings-1,,,,,,,,,Silver,,,Fuchsia,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96009019,,,,,,,,,,,,kg,,,
la-b5-earrings-1,,,,,,,,,Silver,,,Petrol blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96041787,,,,,,,,,,,,kg,,,
la-b5-earrings-1,,,,,,,,,Silver,,,Lilla,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96074555,,,,,,,,,,,,kg,,,
la-b5-earrings-1,,,,,,,,,Silver,,,Nude,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96107323,,,,,,,,,,,,kg,,,
la-b5-earrings-1,,,,,,,,,Silver,,,Nude 2,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96140091,,,,,,,,,,,,kg,,,
la-b5-earrings-1,,,,,,,,,Silver,,,Baby blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96172859,,,,,,,,,,,,kg,,,
la-b5-earrings-1,,,,,,,,,Silver,,,Almond green,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96205627,,,,,,,,,,,,kg,,,
la-b5-earrings-1,,,,,,,,,Silver,,,Pink,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96238395,,,,,,,,,,,,kg,,,
la-b5-earrings-1,,,,,,,,,Silver,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'96271163,,,,,,,,,,,,kg,,,
la-b3-earrings,LA-BR3 | Broche,"",CB,Uncategorized,"","",true,Metal,Silver,,Color,White,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94665531,,,,false,,,,,,,,kg,,,active
la-b3-earrings,,,,,,,,,Silver,,,Black,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94698299,,,,,,,,,,,,kg,,,
la-b3-earrings,,,,,,,,,Silver,,,Blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94731067,,,,,,,,,,,,kg,,,
la-b3-earrings,,,,,,,,,Silver,,,Bordeaux,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94763835,,,,,,,,,,,,kg,,,
la-b3-earrings,,,,,,,,,Silver,,,Green,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94796603,,,,,,,,,,,,kg,,,
la-b3-earrings,,,,,,,,,Silver,,,Fuchsia,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94829371,,,,,,,,,,,,kg,,,
la-b3-earrings,,,,,,,,,Silver,,,Petrol blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94862139,,,,,,,,,,,,kg,,,
la-b3-earrings,,,,,,,,,Silver,,,Lilla,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94894907,,,,,,,,,,,,kg,,,
la-b3-earrings,,,,,,,,,Silver,,,Nude,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94927675,,,,,,,,,,,,kg,,,
la-b3-earrings,,,,,,,,,Silver,,,Nude 2,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94960443,,,,,,,,,,,,kg,,,
la-b3-earrings,,,,,,,,,Silver,,,Baby blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94993211,,,,,,,,,,,,kg,,,
la-b3-earrings,,,,,,,,,Silver,,,Almond green,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'95025979,,,,,,,,,,,,kg,,,
la-b3-earrings,,,,,,,,,Silver,,,Pink,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'95058747,,,,,,,,,,,,kg,,,
la-b3-earrings,,,,,,,,,Silver,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'95091515,,,,,,,,,,,,kg,,,
la-b15-earrings,LA-BR15 | Broche,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94174011,,,,false,,,,,,,,kg,,,active
la-b15-earrings,,,,,,,,,Gold,,,Black,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94206779,,,,,,,,,,,,kg,,,
la-b15-earrings,,,,,,,,,Gold,,,Blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94239547,,,,,,,,,,,,kg,,,
la-b15-earrings,,,,,,,,,Gold,,,Bordeaux,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94272315,,,,,,,,,,,,kg,,,
la-b15-earrings,,,,,,,,,Gold,,,Green,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94305083,,,,,,,,,,,,kg,,,
la-b15-earrings,,,,,,,,,Gold,,,Fuchsia,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94337851,,,,,,,,,,,,kg,,,
la-b15-earrings,,,,,,,,,Gold,,,Petrol blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94370619,,,,,,,,,,,,kg,,,
la-b15-earrings,,,,,,,,,Gold,,,Lilla,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94403387,,,,,,,,,,,,kg,,,
la-b15-earrings,,,,,,,,,Gold,,,Nude,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94436155,,,,,,,,,,,,kg,,,
la-b15-earrings,,,,,,,,,Gold,,,Nude 2,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94468923,,,,,,,,,,,,kg,,,
la-b15-earrings,,,,,,,,,Gold,,,Baby blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94501691,,,,,,,,,,,,kg,,,
la-b15-earrings,,,,,,,,,Gold,,,Almond green,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94534459,,,,,,,,,,,,kg,,,
la-b15-earrings,,,,,,,,,Gold,,,Pink,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94567227,,,,,,,,,,,,kg,,,
la-b15-earrings,,,,,,,,,Gold,,,Gold/Taupe,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94599995,,,,,,,,,,,,kg,,,
la-b15-earrings,,,,,,,,,Gold,,,Champagne,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94632763,,,,,,,,,,,,kg,,,
la-b13-earrings,LA-BR13 | Broche,"",CB,Uncategorized,"","",true,Metal,Gold,,Color,White,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'93682491,,,,false,,,,,,,,kg,,,active
la-b13-earrings,,,,,,,,,Gold,,,Black,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'93715259,,,,,,,,,,,,kg,,,
la-b13-earrings,,,,,,,,,Gold,,,Blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'93748027,,,,,,,,,,,,kg,,,
la-b13-earrings,,,,,,,,,Gold,,,Bordeaux,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'93780795,,,,,,,,,,,,kg,,,
la-b13-earrings,,,,,,,,,Gold,,,Green,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'93813563,,,,,,,,,,,,kg,,,
la-b13-earrings,,,,,,,,,Gold,,,Fuchsia,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'93846331,,,,,,,,,,,,kg,,,
la-b13-earrings,,,,,,,,,Gold,,,Petrol blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'93879099,,,,,,,,,,,,kg,,,
la-b13-earrings,,,,,,,,,Gold,,,Lilla,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'93911867,,,,,,,,,,,,kg,,,
la-b13-earrings,,,,,,,,,Gold,,,Nude,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'93944635,,,,,,,,,,,,kg,,,
la-b13-earrings,,,,,,,,,Gold,,,Nude 2,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'93977403,,,,,,,,,,,,kg,,,
la-b13-earrings,,,,,,,,,Gold,,,Baby blue,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94010171,,,,,,,,,,,,kg,,,
la-b13-earrings,,,,,,,,,Gold,,,Almond green,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94042939,,,,,,,,,,,,kg,,,
la-b13-earrings,,,,,,,,,Gold,,,Pink,,,,,,0.0,shopify,deny,manual,7.00,,true,true,,,,,'94075707,,,,,,,,,,,,kg,,,
